,review_id,user_id,business_id,stars_x,date,text,useful,funny,cool,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars_y,review_count,is_open,categories
415,wiPId9vUkXUdwAoyh2G2WQ,4wqKW7A9-7TfEzGClFT3_g,FaHADZARwnY4yvlvpnsfGA,4,2011-07-06,"read the signs people!!!  you can't get any more clearer on rental car service, where to catch a taxi, what your terminal is, how to get there via transporter, and which gate to wait at.

once you're there, sit down and relax with the slots!  or eat some garbage food at the food courts.  i fly Allegiant Air so it's easy peasy without the baggage nonsense.",0,0,0,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
416,lWr2BYXdoA3n30-cT4JuSw,UVxY0iyPaqY7s4BSFtt-xA,FaHADZARwnY4yvlvpnsfGA,3,2007-10-14,"McCarran is unlike most airports in the world. First, you can gamble on slots at every gate and terminal. You can also smoke in designated places, usually a room near the slots. The baggage claim area is huge, with perhaps 18 carousels, and large video screens and full color signs showing you all the entertainment options in town. Its quite a show right there. The taxi stand has a long line and marked pick-up stalls of at least 30. The newest major change in the past couple of years is the new off-site rental car center, where all the main companies are located about a 10 - 15 minute ride south of  the airport. The other thing about this airport is that it is right near the main Strip, so you can see the gleaming gold buildings as you land. However, it can take you 30 minutes or more to go the 3 to 5 miles to get to your hotel due to traffic congestion. 

This airport has expanded many times. However, with close to 50 million passengers per year through here, it is still bursting at the seems. Beware that lines can be very long, especially through security and especially on big getaway days like Sunday and Monday. Plan to get here early then. It can take you 15 minutes past the airport to drop off your rental car, another 15 minutes for the ride to ther terminal, another 15 minutes to find your counter and check in, another 15 -20 minutes to get to security, another 5 - 10 minutes to take the train to your gates (if you are out on C or D concourse) and another 5  mintues to find your gate. And that is if everything goes smoothely!",3,1,3,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
417,yj3hF4hzHMnEXegGtKIhug,b4hKq2XFGFTQiI3Qj26W2A,FaHADZARwnY4yvlvpnsfGA,3,2017-06-18,"I fly in and out of this airport once a month. Construction Construction Construction. I hope the construction will be done sometime in my lifetime.  In my opinion, I think this is a large airport and pretty simple to get around. They have plenty of places to eat and to drink. They even have places to get massages and relax.  Now, I know TSA is not part of this review, or shouldn't be.. but with TSA precheck, its a nightmare here. They NEVER have enough agents and it takes for ever! And the agents are crazy RUDE and condescending. 

They do have lots of electrical plugs and lots of places to spend your time waiting for your flight.",12,4,9,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
418,een9Y1FYe0oSo2Mah6i0rg,sfBfh6X2v2RDSz49DUVMxw,FaHADZARwnY4yvlvpnsfGA,4,2012-02-02,Never had a problem here but it is built funny and its always packed. You get off the plane and get the hell outta there. You should be good.,0,0,0,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
419,oaJbyKbdseoyFb5VJNY8NQ,aD263WOD4RShoqgvVhcKqQ,FaHADZARwnY4yvlvpnsfGA,5,2013-08-27,This review is for both terminals. I have never had a problem with the TSA. I have never encountered long lines like at JFK or La Guardia. The people that work at the air port are very friendly. It is very clean and there are plenty of shops and restaurants. The new international terminal is very nice.,1,1,1,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
420,bfSmNL0Nibu_MitfFIwNHQ,j4MS5yNf5nSMXY1ggsu-6w,FaHADZARwnY4yvlvpnsfGA,3,2017-11-13,"Have been to my share of airports.....McCarran is under construction right now, so this may hinder my current review. The TSA people are grumpy, which I can imagine their job is tough, but non the less made my trip through the never ending barefooted line to the x-ray machine a lil unbearable. The airport seems dirty and cramped. Noticed a lack of seating available near each gate which was frustrating. Also, there are very few charging areas, which the few they have are taken by people that refuse to move until their flight. Plenty of places to grab a bite to eat or a drink. But, until next time McCarran, hoping for a better experience.",0,0,0,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
421,R7mr1GrapY_unv8nY5ppcQ,1OfI-e-ByaZhEmnIDbOwmg,FaHADZARwnY4yvlvpnsfGA,2,2009-05-11,"For a city like Vegas - whose livelihood is based entirely on tourism, consumption, and glam - to have such a lackluster airport is pretty ridiculous. McCarran is old, ugly, and hassle-ridden, and fails miserably as the gateway to its city.

The terminal is dark and dated, looking much like that old ghetto mall in your town that everyone used to go to in the 1980s, but is now just a collection of empty storefronts and payday-loan stores. The old and inefficient design of the terminal means it's constantly crowded, from the gate seating to the trams to the restaurants and bars.

And speaking of McCarran's restaurants and bars, they mostly suck too. All airports are known for expensive retail, but most modern airports at least give you a good product for your dollar - lots of restaurant options, sports bars, maybe even a brew pub or wine bar, or a food court with some local flavor - places geared toward helping people relax and kill time while they empty their wallets. By contrast, McCarran gives you a few uninviting bars, some crappy fast food, and a couple very overcrowded restaurants - but don't worry, they've still managed to preserve the high prices you're accustomed to.

McCarran should have an inherent advantage because of its closeness to central Vegas, but this benefit is pretty much canceled out by poor logistics that make it a hassle to get in and out easily. When arriving, baggage claim is notoriously long. If you're picking up a rental car, get ready for a nice long bus trip to the rental-car mall, which is strategically located in the middle of nowhere (granted, having a centralized rental facility is a good idea, but not when it's this far offsite).

Then when you're bringing your car back, please enjoy the lack of signs directing you to the rental-car facility, which means you have to drive through the entire airport loop (past your terminal where you're eventually going) in order to see the first sign, which then directs you back out on the highway to the rental-car place several miles away. Now experience deja vu as you take the bus back into the airport loop, where there's only one dropoff spot per terminal... so if you're flying Southwest (like most Vegas patrons) you'll get deposited with your bags on the exact opposite end of the terminal from the check-in counter.

Also, most of the staff seem to have a permanent case of the Mondays.

Vegas is in desperate need of a new airport - one that's shiny and nice and much more efficient, an appropriate facility for the city it represents. It's too bad that the city couldn't get its shit together during its last 20 years as a boomtown and make this necessary capital investment. Now that the economy is tanking, and the housing crisis is hitting Vegas especially hard, it might be a long time before they have the cash for a significant upgrade.",1,1,1,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
422,AFXv-Wb7TsmhJWv-AY3gSg,u5WPH00z4eSDl8pkww5J1Q,FaHADZARwnY4yvlvpnsfGA,4,2014-12-28,"I guess it's been a while since I bellied up to a slot machine, they don't take coins anymore.  Was going to get rid of my lose change!",0,0,0,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
423,_4WCmBj2P1D8BzCTMGb-3w,ZbkA2bI3HGqQmy_z-YWAmg,FaHADZARwnY4yvlvpnsfGA,4,2017-08-18,"In A Nutshell:

-McCarran International Airport I feel is like a local airport for me.
-As a matter of fact, I consider Vegas like my ""backyard"", since it's only a 90 minute flight from the Bay Area.
-This airport gets 4 stars b\/c a) it has slots & b) every time you land you just get excited.
-The airport looks confusing, but it's actually decently laid out.
-It has plenty of food and souvenir options.

Overall, this airport is the vortex that transports you into an ""adult entertainment"" world.",2,1,3,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
424,6ox5nckA512zPJ5RDmyWrQ,DtomVZRTKUhMDlyVZpASMQ,FaHADZARwnY4yvlvpnsfGA,4,2016-12-08,"I think this airport has come a long way over the years. Considering how much traffic pours in to Vegas on a daily basis, I have been able to get in and out of this airport quite easily in recent years. The shopping (non-food) in the airport is great and if you have a layover here there are always lots of slot machines to help the time pass. (I wish some other airports around the country would consider something fun like slots in their locations.) There is ample seating in the airport, pretty spacious restrooms (though cleanliness can be an issue at times), and lots of places to plug in your cell phone charger, etc. The only things I don't particularly care for are the food options, particularly at night. At some airports you can eat some pretty fantastic food (for an airport). This one has pretty limited options and seem to be more of a ""reheat and eat"" type of place.",1,0,1,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
425,0CGgmDQ0qhH9uLL_ZYh1gg,-2cCU8ooMk4dZigMhv8wzg,FaHADZARwnY4yvlvpnsfGA,4,2015-03-22,Pretty well maintained airport with decent food options (at least within the C gates). Nothing really different from your other big city airports.,0,0,0,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
426,8lLxg_gg8bBxK6lVVyxFgQ,kWyce8QGI9s5WfaxjL_Pmw,FaHADZARwnY4yvlvpnsfGA,4,2014-09-03,"Come for the parties, booze, jacuzzi, pool parties, and slots. McCarran is the hub for 99% of all travelers that frequent Vegas for any reason. They definitely give you the touristy Vegas feel: slots, poker tables, and lots of sports bars. Booze is all around you, along with the standard expensive airport food and merchandise. Nothing too special about McCarran other than the typical Vegas slot machine and some rad flickering LED screens near passenger pickup. So far, my experiences are good and only experienced one delay out of the handful of trips I've taken to and fro.",0,0,0,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
427,CuPsCH6CpJchRhsDgrzRsQ,6ZR7HuUpHk_NQNs0dT0oLg,FaHADZARwnY4yvlvpnsfGA,3,2013-07-18,"Gaudy, confusing layout, always has delayed flights. Buuuuuuut shit, it's Vegas. Get over it! 

Side note: You arrive happy and leave half dead and broke. Unless you win a little somethin somethin on the slot machines. I love those bad boys.",1,4,1,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
428,yp46cPk73UDfM-QpCom9lg,lmJy4OwP_TyHIg8a8Q0RsA,FaHADZARwnY4yvlvpnsfGA,4,2015-07-19,"Hello Las Vegas!!

My experience arriving to Las Vegas was a breeze. Quickly got out of my flight and out to the hotel shuttles quickly. 

Good Bye Las Vegas...so sad!!

My experience departing from Las Vegas was quick and easy. Check in was fast since my flight was at 11:44 PM. 

Security check was efficient and no problems. Although I did see DeMarcus Cousins from the Sacramento Kings. He wasn't happy with his security check. 

Good thing about this airport is if you are waiting to board you can play the slots machines. Slots are everywhere. Gamble when you arrive and gamble before you leave. 

Smooth flying.",2,0,0,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
429,pbegP1edkf_cK4_hQ0NV_A,fOAqPd3MY1JtU1R44ax6mg,FaHADZARwnY4yvlvpnsfGA,3,2011-07-27,"I didn't like how you gotta walk and walk to get out of the terminal.

The airport looks semi-outdated as well.

There's no lounges available, at least in the C terminals, which sucked.

The slot machines there are kinda interesting, for the crazy gamblers.",0,0,0,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
430,cMSG3OcBJm97zWa3xeV-9Q,MkfHqb7y4U014Uv4CFELPg,FaHADZARwnY4yvlvpnsfGA,2,2007-06-18,"If I'm reviewing a friggin airport, rest assured either there's a major annoyance on hand I'm warning you about?  Or there were an inordinate wealth of hot-babe skycaps working that day (sort of like the hot-waiter-alerts yelpers provide for Mexacali and other hangs)...and that ain't it today.

RANT:  Las Vegas Intl moved my beloved car rentals away from the main term--like many major airports--but I swear their's is sooo far away it was like a whole other trip to the airport just to pick up a rental car!!!  ONE STAR FOR THAT

Perhaps because I was unprepped for that, this particular ride to the rental place seemed farther away than Oakland's or Sac's.  

I'm reasonable.  I am willing to consider it's just me...but man...you never miss your water until-blah-blah-blah...and now I'm really missing the convenience of being able to pick up a car when u hop off a plane.

Thank you Homeland Security....this better be worth it! ;-)  And yeah...I gave McCarren back a 2nd star for providing free wireless.  I'm fair.",1,0,2,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
431,ffnU8pkZ-Atd2lbRaL5WSw,RO3vznPVVw5NWcgfP3k17A,FaHADZARwnY4yvlvpnsfGA,2,2012-09-10,"Someone turn on the air-conditioning in here already!

I really liked arriving at McCarran--at 11pm at night. But having to be there in the mid afternoon was a hot mess.  Hot. Mess. 

The Good:
Slot machines every where you turn.
The Big marquee signs in the baggage claim area adds to the fun ""I'm in Vegas!"" atmosphere.
Short wait times for luggage
Nice shops for souvenirs, candy, snacks, drinks.
Quick and efficient security line (for us anyway because we had a baby in stroller with us--it seemed everyone else had a pretty damn long line)

The Bad:
Traffic in the airport circle.  Now I always thought O'hare was bad, but at least ORD has traffic ""cops"" directing motorists. McCarran was so difficult to navigate with people swerving, stopping and unloading where they weren't supposed to.  Ugh.
Cramped concourses.  The last thing I want to do is smell someone else's hangover.  Turn up the air, build wider concourses, do something please! I might as well been at a street fest it was so crowded everywhere.
Less than helpful directions in baggage claim. There are at least 4 different exits--one for taxi, one for limo, one for buses and one for the common folk like me getting picked up by a family member. 

The Ick: The bathrooms were horrendous. Moldy smell, stale, humid air,  fans blowing because there's water on the floor.  I overheard one lady tell her friend that ""it's like butt in there"" when referring to the ladies loo. Yep, she got that right.",2,1,1,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
432,5awOLZ1Hyu29QAq7TjiEPQ,Hm0diOkWwpo9zotlJlqMUQ,FaHADZARwnY4yvlvpnsfGA,4,2017-09-10,"LAS

Eight check-ins at McCarran International Airport and I haven't reviewed this place yet... hmm, well, I like that the airport is conveniently located near the Strip, only 1 mile. It is the primary commercial airport serving the Las Vegas Valley. Passengers who fly into the city at night are greeted by a parade of lights and a fabulous view of Las Vegas. Once you see the flashy lights below as your plane begins to descend you know you're in Las Vegas and if you're just visiting this would be the start of your Vegas adventure. For the record we've only travelled here during weekends so the airport is busy. As soon as we are able to deplane we head straight to the baggage claim area. It is quite a long walk but those moving walkway (flat escalators) help. The baggage claim area is huge with plenty of carousels to claim your bags. Make sure you're at the correct carousel when waiting for your luggage(s) to arrive. This place takes you right out to the shuttle area that will take you to the rental car center (if you are renting a car for the weekend).

While I have a great time each visit to Vegas it's going home that sucks. I realize that TSA has a job to do to for all of our safety but I've had my share of pat downs going through security checks here. Now I don't travel much by plane but our last travel was the second time I got patted down in this airport. Ugh! It was a 3-digit weather weekend, I was wearing shorts and a sleeveless shirt. Maybe next time I should just go through the metal detectors naked.

One year ago we happened to leave simultaneously with Iron Maiden's plane while on their ""The Book of Souls World Tour"". You can gamble in the airport. Rows and rows of slot machines are available to try your luck. As a matter of fact it happened just less than a month ago where there was a winner! A California woman's $5 bet won her a $1.6 million jackpot at Las Vegas' airport. Talk about lucky!

Review #0841",43,23,35,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
433,f-gIj3kie8H_OEeHAjUuvg,37Hc8hr3cw0iHLoPzLK6Ow,FaHADZARwnY4yvlvpnsfGA,3,2010-03-18,"I live in LA and i've always driven to Las Vegas. So what brought me to this airport this time? I was flying through to Austin and Southwest decided the layover be in LAS. So, here I was.

Despite having been to LV soooo many times for some reason I was mildly surprised to see so many slot machines inside the airport. And the brightly lit ad all over to shoot machine guns.

It's a little dirty and the interior is a badly colored grungy sleepy color -- but I guess it's a quaint reminder of what the lower-end casinos are like. But as an airport -- fully functional, not many qualms. On a weekday, there were mostly older people and businessmen.

Free fast wi-fi is definitely the high point. There are a lack of power plugs but there are a few Verizon sponsored booths with chairs and a row of plugs. Not bad. Airport serves it's purpose and didn't treat me horribly, but would be forgettable without the ring of slot machines.",3,1,1,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
434,QmMJ0aA4z3fdOtBEJNbS1Q,QT-ThcQQ_PhrmkzOHtiS5A,FaHADZARwnY4yvlvpnsfGA,3,2013-01-23,"A huge airport!!!   Give yourself plenty of time to pick up a rental car if you plan to get one.   It is fairly easy to get to it though, just hop on a shuttle bus and it will take you to the rental car place!   

And if you didn't have enough slot machine experience in Las Vegas, don't worry! there are plenty of these machines at this airport!     

Also give yourself extra time to get to the gate on the return flight!!! again, it is a huge airport!!!",0,0,0,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
435,ZcxuDKJv9U-F_J15DcDw9A,z9MozWK9f7C8p3Gj0uOiHw,FaHADZARwnY4yvlvpnsfGA,3,2014-11-28,"I'm laughing as I write this - looking at my scribbles ( yes I keep notes don't judge I'm old! )

I remember the very first time I came to Las Vegas and I disembarked from the plane no more than 50 feet from the ramp I spied slot machines and I laughed and I laughed, got excited like a little girl and plenty in a few coins and I think I want to hundred bucks!  Glitz and flash just like the strip:) 

They get your money the moment you enter the state and they try to take your money as you leave the state.

This airport is busy - oh my God busy. It's a mini Atlanta or a mini Chicago O'Hare airport. 

Security stinks - and speaking of stinking so does the  airport like old stale cigarettes, booze, and hang overs. Back to security - there are always long lines, security is slow - there are never enough beds and they don't refill. Take some feedback TSA McCarran let's tighten it up and get it together.

The food situation is meh - lots of unhealthy, fast food crap. Not many restaurants pass a cutie which is a shame. The Wi-Fi is slow. Power outlets to charge phones are sparse. Hailing a taxi is a challenge. 

Okay so I have to say this - every airport facility needs to go visit PDX and TAKE NOTES do you see how a real city airport should be run. 

I'm just sayin.

But hey it's Vegas - and we fly in with a great attitude and excitement of this being party central and we fly home sad, hung over and poor!!",1,0,0,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
436,aJcRhIv4I0vob300w21OSA,NPBN9i3MyKLs-bgxcrEjaA,FaHADZARwnY4yvlvpnsfGA,4,2010-12-16,"Of all the airports I've gone through, I have to say that McCarran is the easiest to get in and out of. The eating isn't the greatest or maybe I've just had bad luck with my choices, but I usually try to pick something up before getting to the airport. The free wifi is always a plus. If you're really bored, you can always pop a few bucks into a slot machine. The shopping does suck but are you really coming to do heavy duty shopping at an airport? This airport gets my two thumbs up.",4,1,2,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
437,Hwt6-63iPCMmCJTWoz58PQ,9bxdPvAhP6cuipD5s2UnCg,FaHADZARwnY4yvlvpnsfGA,3,2011-12-14,"Pretty decent airport and much bigger than it was when I was growing up. We flew into the newer terminal and had to take a tram to get our bags and we flew out of the older terminal but it could use a little (or a lot) of updating. 

As far as airports go, this is probably one of the easiest to get in and out of. Must be due to the 43 Million passengers that come through every year!",6,3,7,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
438,_PURUSFZ1rwBltehPEVXZg,qNzaB6j_qFVEHPAM7nUHbA,FaHADZARwnY4yvlvpnsfGA,4,2011-10-18,"The best way of traveling from LA to Vegas!! Also, rental car locations are about 10 mins offsite and there's a shuttle that takes you there.",1,1,1,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
439,m0AGMmFihcA5XyUZCmOi7A,TjudI8AeyOIW7pRXljD5Qg,FaHADZARwnY4yvlvpnsfGA,2,2013-03-06,"Wow, but McCarran is a weird airport. If you are stuck in the C terminal, you are in a crowded area with oxygen bars, cranky travelers, and limited food and shopping options. If you are in the newly rebuilt terminal 3, you are in a light airy vaulted ceiling commerce-o-plex with shops and restaurants galore in vast open spaces. Between you sits a TSA checkpoint, that you either have to exit and re-enter to go between terminals, or get friendly with one of the TSA officers and beg them to walk you through.",0,0,0,"""McCarran International Airport""",Southeast,"""5757 Wayne Newton Blvd""",Las Vegas,NV,89119,36.0850163303,-115.151009469,3.5,3284,1,Hotels & Travel;Airports
440,donx1FEaoSm8wmGc66IFLg,DJuCp6NVHAmfolqDAsSQpQ,I6EDDi4-Eq_XlFghcDCUhw,4,2010-06-24,"The king crab legs are really good. You can get them warm or chilled and they open them at the table for you so the work is done. The stone crab claws are fantastic, especially when they have the giant ones available. They have good, quality seafood and steaks. I have been there many times and have always left happy.",0,0,0,"""Joes Seafood Prime Steak & Stone Crab""",The Strip,"""3500 Las Vegas Blvd S, Ste R-05""",Las Vegas,NV,89109,36.1189331996,-115.173751944,4.5,2024,1,Bars;Seafood;Wine Bars;Nightlife;Steakhouses;Restaurants
441,oepkqXmyIkl_txR2oc7m3w,FK_JfGRA_r0HwqDQ_-KTVA,I6EDDi4-Eq_XlFghcDCUhw,4,2011-02-01,"Let's face it.  If you want a steak in Vegas, a seafood place wouldn't be your first pick.  However, Joe's combines the best of both worlds. Made a reservation for a Monday night while attending a conference in Vegas.  The place was crowded.  Seating in the front (outside in the Forum shops), in the middle of the restaurant with the bar, and more intimate dining in the back.  

Ordered the Caesar salad to start - nothing fancy (which is a tad ironic considering the place is located in Caesars Palace.)  Since the stone crab is so famous, also ordered some to try.  Some roasted corn on the side was a recommendation from the waiter.  And for the main course, a dry-aged bone in rib eye steak.  

The stone crab was good - not as sweet as I had imagined.  Then again, being from the San Francisco Bay Area, I get spoiled by dungeness crab.  But good nevertheless.  The steak was fantastic!  Cooked perfectly.  Seasoned perfectly.   The bone-in adds so much flavor.  Superb quality.  And the corn was really delicious with a smoky, peppery flavor.    

To top off the meal, I had to try their key lime pie which someone had said they fly in from Florida.  Not having been to Florida and not sure if this rumor was true, this was still the best key lime pie I've ever tasted.

Would really love to come back to Joe's someday.  Great experience and excellent food.",0,0,0,"""Joes Seafood Prime Steak & Stone Crab""",The Strip,"""3500 Las Vegas Blvd S, Ste R-05""",Las Vegas,NV,89109,36.1189331996,-115.173751944,4.5,2024,1,Bars;Seafood;Wine Bars;Nightlife;Steakhouses;Restaurants
442,2dGoU4AmrIBKwwkZYQNrHA,thyu7Xip9D8zFb7v_R4ZqA,I6EDDi4-Eq_XlFghcDCUhw,1,2017-11-12,"Not the same stellar experience compared to Miami!  Poor cust svce- reservations girl did not indicate that there is an outdoor place in mall area!  Dining rm was old, dirty and noisy grim kitchen and wait staff.  Waiter was condescending, inattentive! Stone crabs were not cracked properly like Miami!  Overpriced and poor svce- if want steaks go to SW, Delmonicos, Morton's !  Do not go here",0,0,0,"""Joes Seafood Prime Steak & Stone Crab""",The Strip,"""3500 Las Vegas Blvd S, Ste R-05""",Las Vegas,NV,89109,36.1189331996,-115.173751944,4.5,2024,1,Bars;Seafood;Wine Bars;Nightlife;Steakhouses;Restaurants
443,Tctb-4RwPt5lriKPSiJ5lg,AwnS2soumpJU7jsrcxc6qQ,I6EDDi4-Eq_XlFghcDCUhw,5,2013-07-10,"This is one of my favorite places to eat in Las Vegas.  I have eaten here on several occasions and I am always extremely happy with the food and service.  On our last visit my husband and I both ordered the special, Alaskan King crag legs and all I have to say is wow!  The crab legs were the biggest I have ever seen in my life and we could not even finish them all.  We also ordered the crab bisque and it is amazing!  I absolutely love this place and will always make an effort to dine here while in Vegas.",0,0,0,"""Joes Seafood Prime Steak & Stone Crab""",The Strip,"""3500 Las Vegas Blvd S, Ste R-05""",Las Vegas,NV,89109,36.1189331996,-115.173751944,4.5,2024,1,Bars;Seafood;Wine Bars;Nightlife;Steakhouses;Restaurants
444,aqJ4Zh-f3IDEVrbcD5Csug,dhgBsmzS3le6jjD0LF5AEg,I6EDDi4-Eq_XlFghcDCUhw,5,2010-05-26,Loved it!  Had the select stone crabs which were awesome and so was the half shell oysters.  Do NOT get the mac and cheese though.  It was dry and not very cheesy at all.  We also had the bacon wrapped scallops which were yummy.  I was so full I didn't get to eat any desserts but next time I will try to key lime pie.,0,0,0,"""Joes Seafood Prime Steak & Stone Crab""",The Strip,"""3500 Las Vegas Blvd S, Ste R-05""",Las Vegas,NV,89109,36.1189331996,-115.173751944,4.5,2024,1,Bars;Seafood;Wine Bars;Nightlife;Steakhouses;Restaurants
445,q8WXZV6xjR-Vo2JdY2BNhA,cpbvGqIRlcssC75xxdmhNw,I6EDDi4-Eq_XlFghcDCUhw,4,2010-11-09,"I went here for a wedding reception. So I don;t know what the prices are like. The steak was good.

The bar was open, but bottles kept disappearing with each drink I ordered. I ordered Johnnie Walker Blue Label. It was gone when I went back. I ordered Macallan's (18 yr.), again gone when I returned.

The staff was courteous, but had to tell us to finish our $100 1\/2 Yard Frozen Margarita's that we bought from the mall outside.",0,0,0,"""Joes Seafood Prime Steak & Stone Crab""",The Strip,"""3500 Las Vegas Blvd S, Ste R-05""",Las Vegas,NV,89109,36.1189331996,-115.173751944,4.5,2024,1,Bars;Seafood;Wine Bars;Nightlife;Steakhouses;Restaurants
446,mSutOEdEotFQOxo2j5HCTg,tytLLwNx5uWW22ri-xK93g,I6EDDi4-Eq_XlFghcDCUhw,4,2016-04-01,"So, we came all the way from Florida to eat seafood in Las Vegas.  And the seafood was excellent. I'd been promising to take my wife to get stone crab claws since we got married but we hadn't yet gotten to South Florida yet.  This was a fine substitute.  Both my wife and our daughter loved their first experience with stone crab.  The shrimp cocktail was also very good if pricey for four admittedly large shrimp.  Pass on the cocktail and get the shrimp de jonghe instead--it was excellent.  The sides were also very good especially the mashed potatoes and four cheese mac and cheese.  But be warned, they are all a la carte and run about 10 bucks each.  Enough to share though.  Sadly, the skirt steak prevents a 5 star review.  Underseasoned and just not up to the standards set by the rest of the meal. If course, that was mine and I recognize my mistake.  Skip the turf, stick with the surf and you should really enjoy Joe's. Bring your wallet, it ain't cheap but not out of line for the venue and the menu.  Finally, do not skip dessert.  We shared the banana creme pie with fosters sauce and it was outstanding(but there were a whole host of other choices we wish we could have tried).",1,0,0,"""Joes Seafood Prime Steak & Stone Crab""",The Strip,"""3500 Las Vegas Blvd S, Ste R-05""",Las Vegas,NV,89109,36.1189331996,-115.173751944,4.5,2024,1,Bars;Seafood;Wine Bars;Nightlife;Steakhouses;Restaurants
