,Id,Title,Price,User_id,profileName,review/helpfulness,review/score,review/time,review/summary,review/text
130,9562910334,1984,,,,0/0,4.0,895536000,definately a book for the intelligent reader,"In this book, George Orwell paints a very dark future for human kind in his novel 1984. One must wonder how accurate he is about this, society's future. He shows how a gov't can alter the past just as quickly as the present occurs and still maintain full power over it's people. Today is the world going in the direction that this book depicts, to the exact destination, or are we going the opposite way. One can only think and worry about this situation, but it does appear society is heading towards what Orwell wrote so many years ago. The people of Oceania in this book were governed by telescreens monitoring everybody's moves and giving them rules to abide by. This book depicts a communist gov't and a guess at how the future will be. I personally really enjoyed this book. It was one of the few books that kept my attention on every page. This is definately a book for the intelligent reader. END"
131,9562910334,1984,,A2G00E835L0AYB,Shantel,1/1,5.0,1174953600,A horrifying but wonderful book,"This book was great but made me so afraid for the future. The book was written sometime in the 40s or 50s and takes place in England in 1984. In this futuristic world Big Brother is the boss and everything he says is right even if he's wrong. Everyone is under constant surveillance and history can be erased or changed at Big Brother's whim.The form of government in this book is similar to that of any tyrant totalitarian. What happens in this book is something that I believe could happen to society if we let the government obtain too much power over the people. It really gave me a new perspective on just how easily things can change in the world. Overall I was really nervous for the future of the world, but I couldn't put the book down. It is really well written and it kept me guessing until the end.I felt really badly for the two main characters. I couldn't even imagine what I would do in their situation. This was a great book. I love it. This is a must read for everyone."
132,9562910334,1984,,AGJSWCPF8T3LI,Paula,0/0,5.0,1048723200,Big Brother Is Watching You.,"This classic novel, written in the late 1940s, is deeply imaginative and intriguing. Orwell's insight into politics and human nature is brilliantly expressed throughout the novel, which vividly depicts a society in which people's lives are monitored and controlled to an unprecedented degree. Many parallels can be drawn between this ""futuristic"" government structure and several present-day political regimes. Orwell's ideas are clearly articulated and well expressed, while the story itself thoroughly engages the reader. Many of the concepts introduced in this novel have become embedded into the collective conscience of western nations. This novel should be taught in Canadian classrooms"
133,9562910334,1984,,A3LSLD9Y2P0UTD,"Karrie Hunter ""Stop Googling Me""",3/4,5.0,1187049600,Required Reading for any thinking person,"1984 should be required reading for any thinking person. Not only is the base story line compelling and thought provoking as a lesson on the more obvious problems presented in Orwell's dystopia, the ideas and thoughts presented through such things as the book the ""resistance"" reads are extremely relavent to today's world. The view of the military-industrial complex and how it helped lead to the society shown are amazingly prescient of how many industrialized nations are conducting business in modern society."
134,9562910334,1984,,A3BT8RS7JVOZY7,"B. Agarwal ""Book Muncher""",2/2,5.0,1149897600,Reality at its best,"A passionate, exciting novel of the portrayl of a chilling grim depiction of how government could dominate every aspect of human lives. The motto of the book, ""WAR IS PEACE. FREEDOM IS SLAVERY. IGNORANCE IS STRENGTH."" These are the statements used by the party to make ocenias society abide to its laws. Orwell uses this novel as a passage to describe the blind patriotism that powered dictatorships, such as Adolf Hitler, Soviet leader Joesph Stalin. Orwell uses Big brother its revered leader of Ocenia, just as the Germans cheered for hitler and respected him as their beloved father. Ocenia uses big brother as their all mighty protector who will watch over the citizens. Pictures can be found everywhere which is a reminder of Chinese communist leader Mao Tse-sung. A fantastic novel"
135,9562910334,1984,,A1U8DHSI18EEJ1,Richard E. Noble,1/2,5.0,1199577600,the hobo philosopher,"When I was young and read this book for the first time strangely enough I never thought of it as a warning about some other country's type of government. I thought of it as a description of what could happen in my own country if the wrong type of thinking was supported by a majority of the people of my country. I don't know what Mr. Orwell intended it to be but looking at my own country today I still think that my original interpretation was accurate.I felt the same way about Animal Farm.Richard Edward Noble - The Hobo Philosopher - Author of:""Hobo-ing America: A Workingman's Tour of the U.S.A.."""
136,9562910334,1984,,A3FTUPUS2TL0UP,Alfred Loera,0/2,5.0,1079913600,The world to come,"1984 is probably the best book out there. I cant believe how George Orwell comes up with this stuff. He desribes a world free form love, emotions, and privacy. His great use of charactres and plot makes the book a page-turner. I also believe that George is describing our wourld in the futre. If our civilization keeps doing what we are doing our would is going to end up like 1984."
137,9562910334,1984,,,,0/0,5.0,936230400,Frighteningly real!,"Orwell creates in writing for us, a world that we may, in fact, create for ourselves. Through his genious words and the underlying truth of it all, Orwell makes Oceana real. Almost as though you expect to see it on a map, when, thankfully, it won't be there. The book is a work of genious and should be read by every person remotley concerned with the future of the human race. Very highly recomended!!"
138,9562910334,1984,,A9AGAF00QB28K,Chad L. McLendon,2/2,5.0,1355356800,A Classic for Today's World!,"One of my favorite classics that I, even though it is very depressing, recommend anyone interested in reading to read this book.Set in a nightmarish London of 1984 &#8211; we see life in a totalitarian state through the eyes of a single character, Winston Smith, who dares to standup against the notorious &#8211; notorious in our world &#8211; Big Brother in his own ways, through little defiant acts, such as keeping a journal stating his disapproval with his world and the government, to sneaking off and having sex with a woman for pleasure which is looked down upon as sex is only seen as a necessary for procreation.In this world, Freedom was only attained through total obedience to the Party, and the love of Big Brother, who watched you at all times. Winston works as a functionary of the Ministry of Truth where history is rewritten to favor the Party&#8217;s line summed up beautifully by the Party&#8217;s slogan &#34;Who controls the past controls the future: who controls the present controls the past.&#34; A little at a time Winston begins to realize that things are not as they should be and that those things should be changed. This book is drowned in hopelessness, but it is something we all need to read and keep close to our hearts, because during these troubling times it is too easy to forget how easy it is to fall into the trap that leads to Socialism to Communism to Totalitarianism.With today&#8217;s technology, Big Brother is a real threat and with the Government growing larger and larger the world of 1984 can become our future &#8211; if we are not careful."
139,9562910334,1984,,,,0/0,4.0,901929600,Great fiction...Don't really see the &quot;cutural significance&quot;,"I read it in a day. It was a great story, but where people come up with &quot;must read&quot; and comments on how true it is is confusing to me. Orwell has some interesting ideas, esp. the vocabulary thing. However, it is fiction. If it is regarded as such, enjoy it. If a philosophetic novel is expected, look elsewhere."
140,9562910334,1984,,A1KKTLPJG5J1ZZ,Adam,0/0,5.0,970272000,Thought provoking,"Set in the imaginary totalitarian state of Oceania, whose population is controlled in word, deed and thought of the Party, the menacing but unseen Big Brother, the Thought Police and all - pervading propaganda. The main character Winston Smith, tries to stand up for the truth and humanity but is broken by the system. 1984 is an anti-utopian novel that examines the dangers of totalitarian rule and the loss of individual freedom, which is arguably a satire on Stalin's USSR. It seems that governments will never learn the lessons from history..."
141,9562910334,1984,,,,0/0,5.0,919900800,One of the most powerful novels ever written,"There's not much you can say about this book that hasn't been said a thousand times before. It is well-written, the characters are excellently portrayed, the themes are strong and compelling... But for me the one thing this novel does better than all that is paint an atmosphere. Orwell draws you into the world he creates so expertly you can *feel* the sense of oppression, it's so real it is perfectly palpable. When the lead characters breaks free, you will him with all your soul to succeed... One of the greatest books ever written. And one of the most affecting."
142,9562910334,1984,,A31F46SL73DQYG,John W. Oliver,1/2,4.0,1117670400,A Thoughtful Read,"Though the novel does drag when you read tracts from the conspiracy's manual, I found the novel to be rather enjoyable. The idea of how the world would be shaped and for what reasons was interesting, and the narrator was able to lead the reader into the world and allow the reader to be engulfed into things.The end was well done, and it was a good closure to the work. The character does not die, but he is changed. Indeed, he awakens to thye doctrine of the state and accepts it. Yeah, he has been tortured and brainwashed, but he does not give in under that torture, though seeds are definitely laid.If you have the time and you like depressing books about totalitarian states that try to stamp out individual thought and reason, go ahead and pick this book up. If you want something lighter though, I would try to find something else."
143,9562910334,1984,,A854V9QPG3N1D,"metafora77 ""metafora77""",1/2,5.0,1051315200,1984 - Fascinating and Terrifying (Doublethink at work!),"This book is a work of genius. It is so much more than science fiction. In fact, it's bleak vision of the world is scary because of its plausibility. It is so completely credible and convincing. It is brilliant philosophy, masterful thriller, and love story all at the same time.There is enough explanation about the plot of the book in other reviews, so I'll spare you. This book captured me completely. Read this book if you like thought provoking literature."
144,9562910334,1984,,,,8/9,5.0,1224115200,"A Warning, A Prediction...A Terrifying Truth","First off, this book is incredible. At 13 years old, I didn't understand every aspect of it, but in a whole, everything made perfect, clear sense.I'm very interested in socialist governments(no, I don't like communist views; I'm a die-hard patriot at 13!), and I consider myself well-informed on up-to-date politics and such. And so, upon reading this book which was recommended to me by one of my teachers, I was horrified at the resemblances that Oceania and the direction our government is headed shared. The foresight of Orwell was shocking, and he kept the book very interesting.But a good portion of the middle was....awkward. Like, mature-content awkward (most teachers gave me girl-are-you-crazy? looks when they saw I was reading it. Later, I realized why). I almost didn't finish the book, but knowing its importance to my knowledge, I finished it. I definitely do not recommend it to anyone my age....-shudders-But its imperative that we as Americans read it. Remembering the mistakes of the past (and, in this case, the future) is imperative to keeping our nation a democracy. If we heed most of Orwell's warnings, we will be better equipped to save the future, and in doing so saving the past."
145,9562910334,1984,,,,2/2,5.0,1049760000,True prophecy,"I just finished reading CONQUEST OF PARADISE, a brilliant book about the decline of the entire world into a totalitarian dictatorship that seemed as real any I've ever read. It reminded me of the prophetic Orwell's 1984. As the years pass on, the foresight of George Orwell's book becomes more and more amazing. He writes the book as if 1984 is a distant future year when the government and the press run the present, past, and future. Are we not getting to that point now? I highly recommend this book to anyone who would like to wake up and see the state of affairs we are in presently in this country, and CONQUEST OF PARADISE paints a frightening picture of how technology may take us there."
146,9562910334,1984,,A3R3AD6D9HEZK9,Gerald,78/136,1.0,1247788800,Big Brother Lives,"Amazon offered 1984 for its Kindle E-book reader, but then the electronic version's publisher decided it didn't want to make the book available that way. So Amazon deleted the book from the Kindles of customers who had already purchased it and credited their accounts. A small problem: what about annotations people had made on the book for their term papers? A big problem: what if I buy a book by a liberal and Amazon decides they only like books by conservatives, so they delete the book from my player? This is a despicable action, and I will be boycotting Amazon until they publicly change their policy. There are plenty of places to buy books online."
147,9562910334,1984,,A2VB9T8SJ4X4Z3,Erik,1/1,4.0,1343606400,"lame build, rude ending, strong book","When it comes to this book, I have to recommend it. I listened to this book during my deliveries via audiobook. It took me quite a few attempts to actually indulge myself into the story, but once I managed it, I found myself wishing to know more. The book is QUITE slow in the beginning. The whole point is to build up an understanding of why Big Brother is hated. The author puts so much time and words into this, that there is no way you can miss it. By the time it is apply, you are hooked. The climax hooks you in and makes you go page after page in a sitting.The ending.... oh my. You just don't see it coming. I give Orwell Kudos for daring to go there, but you just can't be prepared for it.The point of books like this... is to have you turn the back cover over, with a burning in your stomach and a feeling tingling through your nerves. This book accomplishes this. You leave the book feeling content, yet angry, yet sad, yet longing. You wish for more, but you have to be content with what you were given.A lesson you learn from Big Brother."
148,9562910334,1984,,AMG2D71WHKI46,Kenan_conan04,0/1,5.0,1337040000,Fast shipping,"Fast shiping, the item arrived as described. Different cover though, but it's alright.I have not started the book yet, but I have heard that it was a great book"
149,9562910334,1984,,A2TQQJZKUHYL7Z,Xeno,0/0,4.0,1312243200,As relevant today as it was when written,"This was my first time ordering 1984, and figured it'd be a drawn out and dry book considering when it was written. I was quite surprised when it kept my attention after the first few pages; the parallels between what is in the book and what is going on today are unnerving. Read it and see what I mean. Read other reviews to get a better idea of the synopsis of this book."
150,9562910334,1984,,A16IAIV6KZHRI0,"""neoeva00""",2/2,5.0,1052006400,1984,"Few books I have read have captivated me as much as 1984 did. In the two days I read it I actually stayed up near midnight and it took me all the willpower I had to put it down and finally go to sleep. I would highly recommend this book to any reader and personally consider it one of the greatest political statements agains communism ever written.George Orwell's grim tale begins after a future government's attempt to create a utopia goes awry. We start the story as it pertains to Winston Smith, a man who works in The Ministry of Truth, which, despite it's misleading names, works on the 'correction' of 'false' records. Despite his desires to fit in, Winston is at risk merely because he can remember what life was like before 'Big Brother'. He knows that much of the party's propogands is fluid fiction; he realizes that the party controls individuals by brainwashing them with lies and alienating them from each other.Winston soon begins having a love affair with a woman named Julia. In their hatred of Big Brother, they both decide to join an underground resistance call the Brotherhood. However, the organization is not quite as Winston had conceived, and he and Julia realize just how hard it is to resist Big Brother and the Thought Police."
151,9562910334,1984,,AH0QQRZ1DQIIB,Tim Flipton,0/0,5.0,1359331200,Classic,"A classic of literature that should be read multiple times by everyone, it predicts a bleak world of misinformation and mind control. Still chilling every time I read it."
152,9562910334,1984,,,,0/0,5.0,860889600,Big Brother is watching.,"Through out the centuries, men have preached altuism and unity. They were Big Brother. Through out the centuries, men have preached equality and hipocrosy. They were Big Brother. Through out the centuries, men have preached non-thought and conformity. They were Big Brother. Through out history, a long line of men have stood, begining with Plato, continuing with Stalin, and propagated today by every man, woman, and child who believes that 2+2=5, that A is not A.These men have stood for Big Brother, have stood for Ingsoc, have stood for evil, and have stood for 1984. George Orwell's masterpiece stood for all that which conflicted with those ideals: for love, for happiness, for individualism, for ego. On the surface, Orwell paints a picture more sickening, and more chilling to any person who believes that they are, that they are not a group, not a consortium, but exist in and for their own right.This is not a Utopia; this is what could happen, not what has happened. It is a testament to those who will not take the easy way out, will not conform. It is instead a tribute to those who rage against the dying of the light, for those who think, and those who know that 1984 can be stopped, by those who have stopped it through out the centuries: those who will not sanctify the punishment of virtue. The hero of this book is not Winston; it is the old prole' hanging out laundry, and making the song written by a machine a thing of beauty. In the end, the proletariat must rise; for they are not the lowest class, but the highest. The party members consider themselves higher because they have force, and therefor, by their reckoning, power. But they do not; they have nothing; everything is the Party's. But they are not the party; Big Brother is the Party. In the end, the Prole's are the powerful ones, for they know the beauty of reality, and of the of the simple phrase, &quot;It is mine."
153,9562910334,1984,,,,0/0,5.0,921196800,Intruiging look at Big Brother diminishing thought.,"This was an excellent book, and I recommend this to everybody. It held me in suspense till the very end. The way it makes you think emotional and psychologically about the love of Winston and Julia, and how Big Brother destoryed it. The mutual trust between Winston and the man he trusted and how it was broken, and the pain he suffered more mentally than physically really make you think. After reading this book, I am sure you will be pondering its agenda and reality for time to come, and you will learn to think of your own life and freedom.I recommend also &quot;Animal Farm&quot; by George Orwell Also an excellent look at communism."
154,9562910334,1984,,A5RH34IFB8U6M,Kindle,3/3,2.0,1337558400,Poor quality on Kindle,I purchased the e-version of this book to be read on my Kindle. There were numerous spelling errors where two words had been combined into one. The further intothe book theworse it got. Two to three errorsper page. I believe a spell checkwould have pickedthese allup.
155,9562910334,1984,,,,0/0,5.0,923702400,One of the the best books ever written.,"George Orwell was a genius when writing this book. This book is pure genius! I reccomend everyone to read this book. It shows how much we really have in life, and that we need to protect our freedom and rights at all costs. It would be a nightmare to live in his world"
156,9562910334,1984,,ARDC3OLHY48L4,Adam,0/0,5.0,1101686400,For the technical predictions,"I'm amazed at the technical predictions in this book. I do think fortunately we will not produce a future society so blah and uncreative. As far as big brother, well it may happen but I'm pretty certain it wont be like this or so intrusive to our regular lives. Just look at normal everyday people in your life and you'll know we will never be like the eerie people in this book. I don't think most of the story in the book Utopian Reality will happen either, but its scientific predictions were really incredible as well. I did thoroughly enjoy the different perspective of 1984. I guess I also read dis-utopian kind of books because it makes me live my life with a smile, knowing I would never allow myself nor my children to become so bleak and cause I know many other people share the same feelings."
157,9562910334,1984,,,,0/0,5.0,912384000,George Orwell- the psychic,"I read this book when I was 13 and couldn't put it down. I can't believe some lo-life's are giving it one star- this witty, enchanting book should be a basis to everyday life. It has predicted a lot of the future and nothing is stopping it happening again. I recommend everyone to read this book."
158,9562910334,1984,,AKN15O9QRWO2D,"Ryan K. Baker ""monkeyspinach""",29/53,1.0,1216771200,"Great Book, Inumerable Glaring Errors","I love this book, it was a great read.However, there are simply too many mistakes, misspellings, etc in this version. This is the very worst edition of any book I have ever read. I started highlighting the mistakes on my kindle, but there were just too many and I gave up.Add to that that the chapters are not marked, and there is no proper index.If you do buy this horrible edition, be prepared to read around an obvious error every other page or so.Some examples include:""There were four others oil the committee""""And they would sit round die table""Bottom Line: I want my money back."
159,9562910334,1984,,A329ZI4RB2HKPC,Alison,1/1,4.0,1024963200,A perspective into the Future....,"I read this book in an honors lit class in 9th grade and was surprised to find that it was not a suspended book at my high school yet (and at the same time I was glad it wasn't). Now I am a Junoir and able to fully apprieciate the well written polital novel. As I recall, it is about a man named Winston and is based in the furture where the government was nearly in complete control over a person and their thoughts. This place is Oceana which is located in London and at war or allienced with East Asia and Eurasia (Winston is the only one who knows the truth to this and is therefore especially watched closely as he contains top secreate information from the ""Truth Ministry""). Big Brother is the politacal party that controls London and the secrete police is basically it's secrete weapon to reading the peoples thoughts and killing them off. Winston falls in love with a woman (illigally) named Julia and therefore ends up joining the Brotherhood (good political party against Big Brother). Here we see telescreens that are hidden all over secrete and public places to moniter peoples movements and thoughts. Winston gets caught doing something he wasn't supposed to be doing and is sent to one of the prisons (the most interestingly detailed part in the novel). Here Wiston must face the ultimate punishment of his life...his own fear. Read it, ponder over it, and fear it, and enjoy it. I've even heard that today London has at least 1 survalence camera for every 15 people (sounds kind of like the telescreens to me)....."
160,9562910334,1984,,AWXPHJ44YEV87,The Bookie,2/4,5.0,1099353600,What more are you waiting for?,"If you haven't read this book, get it. What are you waiting for?Almost every book or movie in the genre since this book has in some way been influenced by it.It still manages to inform our discussions about privacy to this day."
161,9562910334,1984,,A2TI0UDDSXHH9X,Tala Ashrafi,0/4,3.0,943920000,A little outdated- but does convey a point,"Upon reading 1984 I found myself questioning many things about different economic and social societies. When George Orwell wrote this, ideas of Communism were just beginning to become known and many people questioned Capitalism. This is greatly reflected in the book. However, the so-called hero of the book, Winston, wasnt really a hero at all. In the end, he was brainwashed and lost his sense of individual thought. This was to prove to &quot;evils&quot; of not having Capitalism- The biggest problem with the book was that I feel it is outdated in that it does not have as great of an impact in our society today due to the increasing rise of Capitalism and the fall of several Communist countries. It presents a very extreme idea, but not a very likely one."
162,9562910334,1984,,,,0/0,5.0,1020729600,An amazing and thought provoking novel,"George Orwell had my attention from the first to last page of his novel 1984. 1984 is a fascinating and mind-inducing novel. The story of Winston Smith's struggle through life in Oceania is extremely captivating and thought provoking. Orwell's sharp, detailed descriptions paint an image of an unforgettably unique society. His story is a detailed description of a man living in the worst case scenario communistic society. Orwell's ideas and images are extremely brilliant. His extreme communist society brainwashes their citizens to become emotionless, violent, and thoughtless. I was mesmerized by the way the society dehumanized its citizens. People had no freedom what so ever. The concept of people having the inability to think, loves, and express themselves is engaging. I found 1984 to be an extremely thrilling novel, I recommend it to anyone interested in a classic and contemplative piece of literature."
163,9562910334,1984,,A1QGDMR4XJOA6N,Top Dragon,2/2,5.0,1243468800,Big impact literature,"So what can I say about this book that hasn't been said before? Having read it I can see how it has become regarded as classic fiction. Of course the year 1984 has come and gone and many folks say had it been titled ""2009"" it would have been much more accurate. I chose this book because my son had to read it for school (I was never assigned this one myself) but I always felt I ""should"" read it. So I have now.For those of you who haven't read it, it is a complex novel but with a fairly basic plot. The protagonist, Winston Smith, is a functioning member of a society in the future who meets a woman he is attracted to. Much of the book surrounds their attempt to form a relationship in this society that just won't allow that sort of thing. Of course the real point and value of the novel is to illustrate where our current society may be headed if we don't change course, a sort of anti-utopian (dystopian?) novel. This book has brought us common terms such as ""Big Brother"", ""doublethink"", and ""thought police."" There are long sections where Winston reads to his girl friend from the official government manual detailing how the society came to be as well as the evolution of the government-speak (""Newspeak"")language. I am glad that I've read this novel but at the same time I can't say that I would ever want to read it again. My political/societal views are already pretty much cemented in place and this book, while thought provoking, did not change my views. I do agree that it should be studied at the High School level though, not only for its value to the world of literature but also as a way to kick start young people's thinking on what a society should and shouldn't be."
164,9562910334,1984,,,,0/0,5.0,1055980800,Absolutely Enraptureing!,"George Orwell writes an amazing book on one mans life, from what he thought 1984 would be like. it was stunning and wonderful. I definetly reccomend this book!! I had no idea what i would be reading when i came home from my sister's house when she gave me 1984."
165,9562910334,1984,,,,2/2,5.0,1053648000,1984= USA Today,"This Book covers ""The Theory and Practice of Oligarchic Collectivism"" which is rule by the oligarchic plutocracy with or without rigged elections or a ""choice"" of 2 corporate owned candidates. This is fascism: the open terrorist dictatorship of the most reactionary components of the oligarchy and finance capital. The regime is protected by dumbing down the population, scapegoating demagogues, fake terrorism....anything to focus the attention of the populace on anyone but their real enemies the looting parasitical oligarchy. The only socialism involved here is socialism for the rich (bale outs for the rich, subsidies from the state). Free enterprise for the working class. George Orwell got it right. In response to the person who claims that this is a book about ""socialism"": socialism is collective ownership of the means of production by the working class. We obviously do not have this in the US. The oligarchs own the means of production and the government and the tax payers subsidize them and their corporate fist known as the pentagon. Also, saying that Russians have a dead look in their eyes from living under totalitarianism: would it suprise you to know that in the 2002 Russian elections that the largest bloc of votes was for communists??? The oligarchs then removed the communists from the Duma (Nazi DICTATORSHIP style or USA style). This was not reported in the US corporate media cartel propaganda outlets because it blows the lies that the Russians are happy that the oligarchs are in charge again and have looted 40% of them into poverty in just 10 years."
166,9562910334,1984,,A25PAECTYS2CDO,"James P. Brett ""Publius""",200/290,4.0,1002067200,This is where we're headed folks,"The ideas in this book are ones that are as appropriate now as when Orwell first wrote them. In this time (2001), we have our &quot;Two Minutes Hate&quot; with Osama bin Laden.Many of the principles that Orwell writes about (e.g., thought control) are done in a quite blatant way in the book. In the real world of the 20th/21st century they're done, only much more subtly. That way, we don't know they being perpetrated on us.Here's how 1984 applies to current events:WAR IS PEACEThe new &quot;War on Terrorism&quot; is being sold as a guarantor or our safety. While this war is being waged, we're to accept permanent war as a fact of life. As the unavoidable slaughter of innocents unfolds overseas, we are told to go back to &quot;living our lives.&quot;FREEDOM IS SLAVERY&quot;Freedom itself was attacked,&quot; Bush said. He's right, though here's the twist: Americans are about to lose many of their most cherished freedoms in a frenzy of paranoid legislation. The government wants to tap our phones, read our email and seize our credit card records without court order. Further, it wants authority to detain and deport immigrants without cause or trial. To save freedom, we have to destroy it.IGNORANCE IS STRENGTHAmerica's &quot;new war&quot; against terrorism will be fought with unprecedented secrecy, including press restrictions not seen for years, the Pentagon has advised.When you read this book, you'll be better able to see the signs around you. The world portrayed by Orwell may well come to pass by the end of this century."
167,9562910334,1984,,AXC7Y4M3C2CLY,"mroxie ""mroxie""",1/1,5.0,1161216000,Startling View of a Future World,"""1984"" has made an impressive impact on literature, as well as society in general. It is a classic of the dystopian (or ""Negative Utopia"") genre. Though it was written in 1949, and the real year 1984 has already passed, the totalitarian society of the future George Orwell describes is remarkably believable and seems more possible than ever.The world of ""1984"" is much different than our present world; the territories are now divided into Oceania (which includes Great Britain and the Americas), Eurasia (includes the Soviet Union), and Eastasia (includes China, Japan, and Korea). These three powers are engaged in perpetual war, in which alliances are constantly formed and split. The governments of each of the three ""superstates"" has an enormous amount of control over the citizens and media. ""Big Brother"", ruler of Oceania, is seen as an omnipotent, infallible leader. The departments of Oceanian government are the Ministry of Peace (concerned with war), the Ministry of Plenty (concerned with rations of food and other goods), the Ministry of Love (concerned with the arrest and torture of those opposing the government), and the Ministry of Truth. The Ministry of Truth is perhaps the most influential of the four, as it is concerned with spreading propaganda of the Party (the only political group allowed in Oceania). The government places ""telescreens"" in most of the citizens' homes and various public places, which are generally unable to be turned off. These telescreens continuously provide information about government affairs. They can also be used as monitors for the government to observe what citizens are doing inside of their homes at any given time.The book centers around the protagonist, Winston Smith, a citizen of London, in Oceania. He is employed in the Records Department of the Ministry of Truth, where he alters recent and historical articles and documents to coincide with what the Party desires to be represented as absolute fact. He finds his work challenging and interesting, but starts to increasingly wonder about the real facts that are hidden in the past and deeply questions ""Ingsoc"" (the form of English Socialism in Oceania's government). Winston begins keeping a journal of his thoughts about life and government, sitting at a place in his house away from his telescreen so he can't be watched. This is just one small part of a chain of events that leads him to become increasingly evasive and defiant of the Party, trying to keep out of the government's watch.Winston becomes romantically involved with a girl named Julia, who also detests the government's restrictions and lies. Winston and Julia try to sneak away to places free from government surveillance as often as they can, so they can be together. Winston hears rumors of a ""Brotherhood"", a group secretly working to disobey, and perhaps eventually overthrow, the Party. He constantly searches for evidence that such a group really does exist and that there may be hope for a revolution after all.Orwell takes important details into consideration to make this society seem real, particularly ""Newspeak"". Newspeak is regarded as Oceania's official language, and is ""the only language in the world whose vocabulary gets smaller every year"". The goal of Newspeak's usage is to narrow the range of thought and individuality. Synonyms and antonyms are constantly being obliterated and many meanings can be summed up with greater rapidity than in ""Oldspeak"" (standard English) through abbreviations. Though Oldspeak is still used throughout the course of the novel, Newspeak phrases often appear in government publications and occasionally in dialogue. One of the common expressions, ""doublethink"", occurs when citizens accept the government's new and false facts as truth, in the place of previously established and real facts. The fear and oppression within such a society, where words are twisted in the government's favor and freedom of expression is destroyed, is conveyed with incredible believability in Orwell's work."
168,9562910334,1984,,A1JRO90875F5DZ,"""serbianspaceinvader""",1/2,5.0,1051401600,World Of Us,Through out the coarse of my reading carrier I must say that I have found only a few novels that may compare with &quot;1984&quot;. The cunning realism that is embedded upon every page is something truly worth reading. Personally as a writer I feel that after reading this novel I have grown and improved my own writing technique. Not to mention the actually genius involved in contemplating the elaborate world of restricted freedom and no piece of mind. George Orwell completely shatters all walls of possibilities when he introduces many variations of mass control as well as mass acceptance of lies. The complexity of the main character Winston Smith in itself is simply astonishing. So tragic and heart felt is his predicament that sympathy is quickly given to the fictional character. This is mostly because of the fact that certain freedoms that we have are taken for granted. While in &quot;1984&quot; the lack of freedom is equally accepted and taken for granted by the people of the novel. Which reminds us to think and judge for our selves what it is right. This is the utmost reason for me appreciating and taking to heart this novel.&gt;&gt;Thank you for giving me the opportunity to speak my mind...&lt;&lt;
169,9562910334,1984,,A173DIVMRN49OW,A customer,2/3,4.0,1234396800,2008 is 1984,"""It's a beautiful thing the destruction of words"" This appelation coming out of the mouth of a character Syme seems strange for any author to intone, tantamount to writer's heresy. In a way, this whole book was about heresy, 'thoughtcrime' towards the regime which ruled Airstrip One. This book will be able to teach a lot about politics in the modern day. The only place where it really strays is at Orwell's atheistic uterances. Otherwise a great read."
170,9562910334,1984,,AAO1132KN8P32,"Yvonne Kirk ""My personal rants at blog.woosan...",2/2,5.0,1149292800,A vision from the past..,"OK I have been reading some reviews of this book. The book itself, is a fantastic story of a man (Winston) who is beaten down by the society he lives in. Unable to accept the Party, he commits a Thought Crime. He gets away with it for a while, but then he meets up with a girl and this leads to his down fall. Now lets not take the story at face value. The book was written in 1949 (??) just after world war 2. Orwell didn't actually expect his future society to happen by 1984, it probably seems like a nice far enough in the future time. We could rename it 2184 and it will have the same effect on its readers and be just as relevant.Big Brother in the book does not relate to some silly 1990's (2000's) fad TV show. BB is a political party. Now look around at our society. We have CC TV Cameras, a person can't use a phone of an ATM without the government knowing. You can't catch a train without cameras watching you. Neighbour sying on you looking for terrorist activities. (Like the Macarthy era, and now today)This book is a warning to us from the past about allowing government into our private lives. Will we be a free peole, of a society of slaves to a goverment party? This is what Orwell and Huxley (Brave New World) are trying to tell us."
171,9562910334,1984,,AEMEWGHD4SYIV,vanessa,0/0,5.0,1020038400,What a way to interpret life,i thought the book 1984 was the most well written book ever
172,9562910334,1984,,,,0/0,5.0,1031184000,Excellent,"This is my first time writing a review, and i'm not going to bother writing a synopsis because other people before me have taken the liberty in doing so. What's the point in a synopsis? Read the book and absorb it, try and see the parallels. For those of you who might view this book as some communist/socialist manifesto it actually really isnt. The book spoke bluntely to me, further solidifying in my mind what is happening in our present time and the path we are paving towards the future.Written in 1949 a few decades before the advent of the personal computer and worldwide networks. Orwell lacked the means of explaining the technology by which ""big brother"" was able to keep a watchful eye via the tv. He touched briefly on the two way communication capability. If you relate that to present day. The computer is what he would have meant if the book was written a bit later. If you havent noticed, computers, high speed internet, multimedia accessories, etc are all being thursted apon us. We reach out for it willingly as means of entertainment. Will we ever get to a point when we are required to have such things by law so we can be monitored? I doubt people will fuss over it either, they'll accept it willingly. Just as we accept walking through security checkpionts at airports that violate our personal privacy (referring to the latest see through scanners). Yet we do so willingly, because of fear caused by ""terrorist"". Tell the sheep its for their own protection that a wolf is gaurding them from others much like himself and they shall be content. We shed our freedom bit by bit, until we become happy secure little drones. Long live the empire..."
